czone,own_code,naics4,naics3,sector2,sector_key,cz_industry_emp,industry_score,score_match_level
100,1,2211,221,22,22,126,0.3431176627828803,4-digit
100,1,4881,488,48,48-49,6,0.28914751122999527,4-digit
100,1,4911,491,49,48-49,988,0.23926486820493317,4-digit
100,1,5222,522,52,52,8,0.5756968717736674,4-digit
100,1,6221,622,62,62,2501,0.3577325185913866,4-digit
100,1,7121,712,71,71,10,0.38047369094640504,4-digit
100,1,8122,812,81,81,21,0.28702169988783166,4-digit
100,1,9211,921,92,99,21,0.46397999603411344,public-admin-owner
100,1,9221,922,92,99,165,0.46397999603411344,public-admin-owner
100,1,9231,923,92,99,126,0.46397999603411344,public-admin-owner
100,1,9241,924,92,99,200,0.46397999603411344,public-admin-owner
100,1,9261,926,92,99,104,0.46397999603411344,public-admin-owner
100,1,9271,927,92,99,1,0.46397999603411344,public-admin-owner
100,1,9281,928,92,99,79,0.46397999603411344,public-admin-owner
100,2,2373,237,23,23,457,0.20228491341943594,4-digit
100,2,5182,518,51,51,1,0.6462385083753501,4-digit
100,2,6112,611,61,61,774,0.4673265753519859,4-digit
100,2,6113,611,61,61,3609,0.4647458421496813,4-digit
100,2,6114,611,61,61,10,0.5463165643394369,4-digit
100,2,6222,622,62,62,583,0.3108962627955715,4-digit
100,2,6232,623,62,62,294,0.3477399794799082,4-digit
100,2,6243,624,62,62,21,0.3294060834613187,4-digit
100,2,7121,712,71,71,104,0.38047369094640504,4-digit
100,2,9211,921,92,99,76,0.42739979039414305,public-admin-owner
100,2,9221,922,92,99,853,0.42739979039414305,public-admin-owner
100,2,9231,923,92,99,784,0.42739979039414305,public-admin-owner
100,2,9241,924,92,99,288,0.42739979039414305,public-admin-owner
100,2,9261,926,92,99,172,0.42739979039414305,public-admin-owner
100,2,9281,928,92,99,5,0.42739979039414305,public-admin-owner
100,3,2211,221,22,22,356,0.3431176627828803,4-digit
100,3,2212,221,22,22,63,0.3558242704681005,4-digit
100,3,2213,221,22,22,430,0.32217562126068416,4-digit
100,3,2373,237,23,23,112,0.20228491341943594,4-digit
100,3,4851,485,48,48-49,6,0.2726396445160136,4-digit
100,3,4881,488,48,48-49,85,0.28914751122999527,4-digit
100,3,5171,517,51,51,47,0.4746128513350837,3-digit
100,3,5192,519,51,51,110,0.6491131882035265,4-digit
100,3,5311,531,53,53,116,0.3968224233041748,3-digit
100,3,5312,531,53,53,32,0.3968224233041748,3-digit
100,3,5413,541,54,54,4,0.5047907095886353,4-digit
100,3,5415,541,54,54,6,0.6638261260584664,4-digit
100,3,5617,561,56,56,31,0.12257562874954366,4-digit
100,3,5621,562,56,56,41,0.2803607373882376,4-digit
100,3,5622,562,56,56,89,0.27080320562407834,4-digit
100,3,6111,611,61,61,13227,0.3337751339518414,4-digit
100,3,6211,621,62,62,160,0.4477788943784642,4-digit
100,3,6214,621,62,62,52,0.4079511526163625,4-digit
100,3,6219,621,62,62,128,0.3255443154092904,4-digit
100,3,6221,622,62,62,87,0.3577325185913866,4-digit
100,3,6232,623,62,62,26,0.3477399794799082,4-digit
100,3,6241,624,62,62,825,0.38367946999774116,4-digit
100,3,6243,624,62,62,39,0.3294060834613187,4-digit
100,3,7139,713,71,71,25,0.23020066484428506,4-digit
100,3,7212,721,72,72,7,0.2939190186563483,4-digit
100,3,7225,722,72,72,135,0.16723408368764683,4-digit
100,3,8111,811,81,81,6,0.2091262695573233,4-digit
100,3,8129,812,81,81,8,0.29993702499242597,4-digit
100,3,8133,813,81,81,2,0.45928091658074743,4-digit
100,3,9211,921,92,99,6323,0.35894060626291996,public-admin-owner
100,3,9221,922,92,99,891,0.35894060626291996,public-admin-owner
100,3,9231,923,92,99,364,0.35894060626291996,public-admin-owner
100,3,9241,924,92,99,21,0.35894060626291996,public-admin-owner
100,3,9251,925,92,99,162,0.35894060626291996,public-admin-owner
100,3,9261,926,92,99,109,0.35894060626291996,public-admin-owner
100,5,1112,111,11,11,0,0.17984356161760923,sector
100,5,1113,111,11,11,0,0.17984356161760923,sector
100,5,1114,111,11,11,0,0.17984356161760923,sector
100,5,1119,111,11,11,0,0.17984356161760923,sector
100,5,1121,112,11,11,31,0.17984356161760923,sector
100,5,1123,112,11,11,0,0.17984356161760923,sector
100,5,1129,112,11,11,0,0.17984356161760923,sector
100,5,1131,113,11,11,0,0.24586910830898176,3-digit
100,5,1133,113,11,11,0,0.24586910830898176,4-digit
100,5,1151,115,11,11,0,0.16987980677518008,4-digit
100,5,1152,115,11,11,0,0.22988272795575398,4-digit
100,5,1153,115,11,11,0,0.1752539580919678,3-digit
100,5,2111,211,21,21,0,0.38733837718656544,4-digit
100,5,2121,212,21,21,0,0.18830853381194704,4-digit
100,5,2122,212,21,21,0,0.21114856133269658,4-digit
100,5,2123,212,21,21,0,0.2095269758563364,4-digit
100,5,2131,213,21,21,0,0.2387818031326784,4-digit
100,5,2211,221,22,22,84,0.3431176627828803,4-digit
100,5,2212,221,22,22,0,0.3558242704681005,4-digit
100,5,2213,221,22,22,0,0.32217562126068416,4-digit
100,5,2361,236,23,23,815,0.30084381518452086,4-digit
100,5,2362,236,23,23,1287,0.3076248820066167,4-digit
100,5,2371,237,23,23,480,0.21243028865495286,4-digit
100,5,2372,237,23,23,0,0.41254328576167343,4-digit
100,5,2373,237,23,23,0,0.20228491341943594,4-digit
100,5,2379,237,23,23,0,0.21918402361891617,4-digit
100,5,2381,238,23,23,736,0.19144909285683256,4-digit
100,5,2382,238,23,23,2996,0.24286076890250471,4-digit
100,5,2383,238,23,23,595,0.21021574963913492,4-digit
100,5,2389,238,23,23,1066,0.2055828948984703,4-digit
100,5,3111,311,31,31-33,0,0.24937583737931798,4-digit
100,5,3112,311,31,31-33,0,0.2331856025844861,4-digit
100,5,3113,311,31,31-33,0,0.22623943219186135,4-digit
100,5,3114,311,31,31-33,0,0.20314701477135513,4-digit
100,5,3115,311,31,31-33,0,0.2194371819644806,4-digit
100,5,3116,311,31,31-33,0,0.1227690867147326,4-digit
100,5,3118,311,31,31-33,26,0.2242904366825012,4-digit
100,5,3119,311,31,31-33,0,0.21597666227469853,4-digit
100,5,3121,312,31,31-33,473,0.2592674773477355,4-digit
100,5,3131,313,31,31-33,0,0.1729326988154643,4-digit
100,5,3132,313,31,31-33,0,0.24521405271967758,4-digit
100,5,3133,313,31,31-33,0,0.2988912284736647,4-digit
100,5,3141,314,31,31-33,0,0.2328653335524121,4-digit
100,5,3149,314,31,31-33,0,0.2630532435938333,4-digit
100,5,3151,315,31,31-33,0,0.22305195966863597,4-digit
100,5,3152,315,31,31-33,0,0.27469464652156794,4-digit
100,5,3169,316,31,31-33,0,0.2332707256810928,4-digit
100,5,3211,321,32,31-33,45,0.16850956989080254,4-digit
100,5,3212,321,32,31-33,0,0.22392452130181043,4-digit
100,5,3219,321,32,31-33,140,0.22799828149355725,4-digit
100,5,3222,322,32,31-33,1046,0.2160988428131571,4-digit
100,5,3231,323,32,31-33,683,0.3609447852541386,4-digit
100,5,3241,324,32,31-33,0,0.30981778528037635,4-digit
100,5,3251,325,32,31-33,0,0.3255442704120681,3-digit
100,5,3252,325,32,31-33,573,0.3255442704120681,3-digit
100,5,3253,325,32,31-33,0,0.3255442704120681,3-digit
100,5,3254,325,32,31-33,451,0.35583594876335756,4-digit
100,5,3255,325,32,31-33,0,0.3255442704120681,3-digit
100,5,3256,325,32,31-33,0,0.3255442704120681,3-digit
100,5,3259,325,32,31-33,0,0.3255442704120681,3-digit
100,5,3261,326,32,31-33,618,0.24734835228642826,4-digit
100,5,3262,326,32,31-33,0,0.22182750257910594,4-digit
100,5,3271,327,32,31-33,0,0.26265229500642356,3-digit
100,5,3272,327,32,31-33,840,0.26265229500642356,3-digit
100,5,3273,327,32,31-33,107,0.26265229500642356,3-digit
100,5,3279,327,32,31-33,0,0.26265229500642356,3-digit
100,5,3311,331,33,31-33,0,0.25026010063020604,4-digit
100,5,3312,331,33,31-33,0,0.2505099591098426,4-digit
100,5,3313,331,33,31-33,0,0.2419724740427309,4-digit
100,5,3314,331,33,31-33,0,0.2653371554036798,4-digit
100,5,3315,331,33,31-33,0,0.2255049506193812,4-digit
100,5,3321,332,33,31-33,0,0.2814804528995413,3-digit
100,5,3322,332,33,31-33,0,0.2814804528995413,3-digit
100,5,3323,332,33,31-33,169,0.2814804528995413,3-digit
100,5,3324,332,33,31-33,0,0.2814804528995413,3-digit
100,5,3325,332,33,31-33,0,0.2814804528995413,3-digit
100,5,3326,332,33,31-33,0,0.2814804528995413,3-digit
100,5,3327,332,33,31-33,386,0.3125830028399136,4-digit
100,5,3328,332,33,31-33,21,0.23926141356317895,4-digit
100,5,3329,332,33,31-33,133,0.2814804528995413,3-digit
100,5,3331,333,33,31-33,12,0.35118765035163313,3-digit
100,5,3332,333,33,31-33,13,0.35118765035163313,3-digit
100,5,3333,333,33,31-33,0,0.4169295855867421,4-digit
100,5,3334,333,33,31-33,0,0.35118765035163313,3-digit
100,5,3335,333,33,31-33,248,0.32423446266228023,4-digit
100,5,3336,333,33,31-33,0,0.3466180799145387,4-digit
100,5,3339,333,33,31-33,190,0.35118765035163313,3-digit
100,5,3341,334,33,31-33,0,0.5801255756579785,4-digit
100,5,3342,334,33,31-33,0,0.5295728193209915,4-digit
100,5,3344,334,33,31-33,0,0.4649025499554685,4-digit
100,5,3345,334,33,31-33,51,0.5318813091673396,4-digit
100,5,3351,335,33,31-33,0,0.4183484741756932,4-digit
100,5,3352,335,33,31-33,0,0.3662995225458653,4-digit
100,5,3353,335,33,31-33,0,0.4028169113266593,4-digit
100,5,3359,335,33,31-33,0,0.37828417433065853,4-digit
100,5,3361,336,33,31-33,0,0.3390173069304627,4-digit
100,5,3362,336,33,31-33,0,0.2325754398052178,4-digit
100,5,3363,336,33,31-33,62,0.26846549479497167,4-digit
100,5,3364,336,33,31-33,0,0.4084139265643744,4-digit
100,5,3366,336,33,31-33,0,0.22899156978578503,4-digit
100,5,3371,337,33,31-33,148,0.25707107808801116,3-digit
100,5,3379,337,33,31-33,0,0.2746016810759998,4-digit
100,5,3391,339,33,31-33,98,0.3514770537376808,4-digit
100,5,3399,339,33,31-33,46,0.36301936177746197,4-digit
100,5,4231,423,42,42,360,0.3562916721751487,4-digit
100,5,4232,423,42,42,0,0.4256994777844266,3-digit
100,5,4233,423,42,42,560,0.4256994777844266,3-digit
100,5,4234,423,42,42,808,0.5066207851955586,4-digit
100,5,4235,423,42,42,39,0.4256994777844266,3-digit
100,5,4236,423,42,42,235,0.4256994777844266,3-digit
100,5,4237,423,42,42,147,0.4256994777844266,3-digit
100,5,4238,423,42,42,1066,0.4082824525743553,4-digit
100,5,4239,423,42,42,301,0.4256994777844266,3-digit
100,5,4241,424,42,42,24,0.3804494986133727,3-digit
100,5,4242,424,42,42,66,0.3804494986133727,3-digit
100,5,4243,424,42,42,9,0.4356519612549154,4-digit
100,5,4244,424,42,42,622,0.3804494986133727,3-digit
100,5,4245,424,42,42,0,0.29724345385181394,4-digit
100,5,4246,424,42,42,218,0.3804494986133727,3-digit
100,5,4247,424,42,42,0,0.3804494986133727,3-digit
100,5,4248,424,42,42,0,0.3804494986133727,3-digit
100,5,4249,424,42,42,179,0.3804494986133727,3-digit
100,5,4251,425,42,42,402,0.5199472226107101,4-digit
100,5,4411,441,44,44-45,2302,0.32480360290739946,4-digit
100,5,4412,441,44,44-45,266,0.31683684110636195,4-digit
100,5,4413,441,44,44-45,975,0.3091375917181281,4-digit
100,5,4441,444,44,44-45,2212,0.33128454616315944,4-digit
100,5,4442,444,44,44-45,486,0.3051591006580238,4-digit
100,5,4451,445,44,44-45,6087,0.24611645531194784,3-digit
100,5,4452,445,44,44-45,163,0.24611645531194784,3-digit
100,5,4453,445,44,44-45,180,0.3057977198529281,4-digit
100,5,4491,449,44,44-45,585,0.3557089052109167,4-digit
100,5,4492,449,44,44-45,441,0.4365809077972837,4-digit
100,5,4551,455,45,44-45,1180,0.284224524894455,3-digit
100,5,4552,455,45,44-45,5282,0.284224524894455,3-digit
100,5,4561,456,45,44-45,2500,0.37799193492587335,4-digit
100,5,4571,457,45,44-45,580,0.24500266332942808,4-digit
100,5,4572,457,45,44-45,22,0.35151249910867466,4-digit
100,5,4581,458,45,44-45,1113,0.3612523269070803,4-digit
100,5,4582,458,45,44-45,107,0.3665442720834176,4-digit
100,5,4583,458,45,44-45,109,0.38442263722726866,4-digit
100,5,4591,459,45,44-45,751,0.35635228324023316,4-digit
100,5,4592,459,45,44-45,0,0.35431118346649293,4-digit
100,5,4593,459,45,44-45,9,0.29676586596904875,4-digit
100,5,4594,459,45,44-45,186,0.3595706518471365,3-digit
100,5,4595,459,45,44-45,262,0.3595706518471365,3-digit
100,5,4599,459,45,44-45,558,0.37737859306073,4-digit
100,5,4812,481,48,48-49,0,0.3234477286494579,4-digit
100,5,4831,483,48,48-49,0,0.34694395184648885,4-digit
100,5,4841,484,48,48-49,2430,0.3091702199458854,3-digit
100,5,4842,484,48,48-49,484,0.3091702199458854,3-digit
100,5,4853,485,48,48-49,0,0.34601400642552066,4-digit
100,5,4854,485,48,48-49,119,0.3003789858711433,4-digit
100,5,4855,485,48,48-49,0,0.28849881067251465,4-digit
100,5,4859,485,48,48-49,0,0.32078903759893,4-digit
100,5,4862,486,48,48-49,0,0.35189411735437237,4-digit
100,5,4869,486,48,48-49,0,0.3254152668282519,4-digit
100,5,4871,487,48,48-49,0,0.3245992840107375,4-digit
100,5,4881,488,48,48-49,59,0.28914751122999527,4-digit
100,5,4882,488,48,48-49,0,0.23252964060088063,4-digit
100,5,4884,488,48,48-49,96,0.3377566432018234,4-digit
100,5,4885,488,48,48-49,0,0.4780646427486229,4-digit
100,5,4889,488,48,48-49,0,0.28899071839305024,4-digit
100,5,4921,492,49,48-49,614,0.2374952608983572,4-digit
100,5,4922,492,49,48-49,81,0.3553226900524906,4-digit
100,5,4931,493,49,48-49,1647,0.19265411046602623,4-digit
100,5,5121,512,51,51,58,0.4032703571572862,4-digit
100,5,5122,512,51,51,0,0.5346179539717079,4-digit
100,5,5131,513,51,51,213,0.5650161396561506,4-digit
100,5,5132,513,51,51,280,0.6672248298651469,4-digit
100,5,5161,516,51,51,69,0.5533740330088301,4-digit
100,5,5162,516,51,51,8,0.5729775873195154,4-digit
100,5,5171,517,51,51,362,0.4746128513350837,3-digit
100,5,5178,517,51,51,0,0.4746128513350837,3-digit
100,5,5182,518,51,51,98,0.6462385083753501,4-digit
100,5,5192,519,51,51,0,0.6491131882035265,4-digit
100,5,5221,522,52,52,2726,0.5725263757705423,3-digit
100,5,5222,522,52,52,2622,0.5756968717736674,4-digit
100,5,5223,522,52,52,34,0.5725263757705423,3-digit
100,5,5231,523,52,52,77,0.5577902896238246,3-digit
100,5,5232,523,52,52,0,0.5577902896238246,3-digit
100,5,5239,523,52,52,131,0.5577902896238246,3-digit
100,5,5241,524,52,52,168,0.5783050144240659,4-digit
100,5,5242,524,52,52,718,0.5856724461291629,4-digit
100,5,5259,525,52,52,0,0.524687310878944,4-digit
100,5,5311,531,53,53,545,0.3968224233041748,3-digit
100,5,5312,531,53,53,191,0.3968224233041748,3-digit
100,5,5313,531,53,53,437,0.3968224233041748,3-digit
100,5,5321,532,53,53,112,0.35430536618934433,4-digit
100,5,5322,532,53,53,158,0.366493198245933,3-digit
100,5,5323,532,53,53,0,0.366493198245933,3-digit
100,5,5324,532,53,53,69,0.366493198245933,3-digit
100,5,5331,533,53,53,0,0.5483980550241583,4-digit
100,5,5411,541,54,54,879,0.5250617483549358,4-digit
100,5,5412,541,54,54,845,0.584643805331434,4-digit
100,5,5413,541,54,54,1033,0.5047907095886353,4-digit
100,5,5414,541,54,54,16,0.4986680656221254,4-digit
100,5,5415,541,54,54,969,0.6638261260584664,4-digit
100,5,5416,541,54,54,1833,0.5284145599465948,4-digit
100,5,5417,541,54,54,61,0.545653046735979,4-digit
100,5,5418,541,54,54,176,0.5244073146176298,4-digit
100,5,5419,541,54,54,1003,0.41116382587993633,4-digit
100,5,5511,551,55,55,2857,0.5425234390112682,4-digit
100,5,5611,561,56,56,241,0.5653779730559809,4-digit
100,5,5612,561,56,56,0,0.22009217981628063,4-digit
100,5,5613,561,56,56,4028,0.3194189781263464,4-digit
100,5,5614,561,56,56,4299,0.5952684512355794,4-digit
100,5,5615,561,56,56,17,0.5387146558668199,4-digit
100,5,5616,561,56,56,467,0.2299640431083167,4-digit
100,5,5617,561,56,56,1952,0.12257562874954366,4-digit
100,5,5619,561,56,56,79,0.32505630628993365,4-digit
100,5,5621,562,56,56,138,0.2803607373882376,4-digit
100,5,5622,562,56,56,0,0.27080320562407834,4-digit
100,5,5629,562,56,56,31,0.2707753271036207,4-digit
100,5,6111,611,61,61,382,0.3337751339518414,4-digit
100,5,6113,611,61,61,0,0.4647458421496813,4-digit
100,5,6114,611,61,61,0,0.5463165643394369,4-digit
100,5,6115,611,61,61,61,0.46710066680926127,4-digit
100,5,6116,611,61,61,223,0.3989735346071437,4-digit
100,5,6117,611,61,61,10,0.4885255382079708,4-digit
100,5,6211,621,62,62,7458,0.4477788943784642,4-digit
100,5,6212,621,62,62,1577,0.3492412257995971,4-digit
100,5,6213,621,62,62,1259,0.3786350158665793,4-digit
100,5,6214,621,62,62,1445,0.4079511526163625,4-digit
100,5,6215,621,62,62,375,0.43265202342582526,4-digit
100,5,6216,621,62,62,1355,0.3650317723792356,4-digit
100,5,6219,621,62,62,408,0.3255443154092904,4-digit
100,5,6221,622,62,62,0,0.3577325185913866,4-digit
100,5,6222,622,62,62,0,0.3108962627955715,4-digit
100,5,6223,622,62,62,0,0.34933371323814083,4-digit
100,5,6231,623,62,62,3191,0.21858302928548543,4-digit
100,5,6232,623,62,62,408,0.3477399794799082,4-digit
100,5,6233,623,62,62,895,0.22282309768452316,4-digit
100,5,6239,623,62,62,0,0.3183087507272692,4-digit
100,5,6241,624,62,62,2848,0.38367946999774116,4-digit
100,5,6242,624,62,62,56,0.3850524484703366,4-digit
100,5,6243,624,62,62,0,0.3294060834613187,4-digit
100,5,6244,624,62,62,478,0.2457777155485533,4-digit
100,5,7111,711,71,71,0,0.3845419777924779,4-digit
100,5,7112,711,71,71,0,0.3077728391632955,4-digit
100,5,7113,711,71,71,47,0.3409075775586032,4-digit
100,5,7114,711,71,71,0,0.5731478567235109,4-digit
100,5,7115,711,71,71,0,0.4656411610874209,4-digit
100,5,7121,712,71,71,61,0.38047369094640504,4-digit
100,5,7131,713,71,71,0,0.23952994059209257,4-digit
100,5,7132,713,71,71,0,0.2767174127178105,4-digit
100,5,7139,713,71,71,805,0.23020066484428506,4-digit
100,5,7211,721,72,72,822,0.23207113668761137,4-digit
100,5,7212,721,72,72,65,0.2939190186563483,4-digit
100,5,7223,722,72,72,491,0.18711354920509912,4-digit
100,5,7224,722,72,72,73,0.20547440330230976,4-digit
100,5,7225,722,72,72,17016,0.16723408368764683,4-digit
100,5,8111,811,81,81,1261,0.2091262695573233,4-digit
100,5,8112,811,81,81,91,0.4256548652418089,4-digit
100,5,8113,811,81,81,108,0.2992030119089789,4-digit
100,5,8114,811,81,81,58,0.2564413539494289,4-digit
100,5,8121,812,81,81,576,0.19330913242117853,4-digit
100,5,8122,812,81,81,445,0.28702169988783166,4-digit
100,5,8123,812,81,81,138,0.22718145230941234,4-digit
100,5,8129,812,81,81,293,0.29993702499242597,4-digit
100,5,8131,813,81,81,0,0.40841138174886404,4-digit
100,5,8132,813,81,81,0,0.5237379685537289,4-digit
100,5,8133,813,81,81,118,0.45928091658074743,4-digit
100,5,8134,813,81,81,373,0.30317819741280955,4-digit
100,5,8139,813,81,81,266,0.492212471791335,4-digit
100,5,8141,814,81,81,299,0.29898416201525063,sector
100,5,9999,999,99,99,279,,unmatched
200,1,2211,221,22,22,28,0.3431176627828803,4-digit
200,1,4911,491,49,48-49,393,0.23926486820493317,4-digit
200,1,6211,621,62,62,30,0.4477788943784642,4-digit
200,1,7121,712,71,71,186,0.38047369094640504,4-digit
200,1,9211,921,92,99,10,0.46397999603411344,public-admin-owner
200,1,9231,923,92,99,28,0.46397999603411344,public-admin-owner
200,1,9241,924,92,99,38,0.46397999603411344,public-admin-owner
200,1,9261,926,92,99,67,0.46397999603411344,public-admin-owner
200,1,9281,928,92,99,7,0.46397999603411344,public-admin-owner
200,2,2373,237,23,23,113,0.20228491341943594,4-digit
200,2,6112,611,61,61,602,0.4673265753519859,4-digit
200,2,6115,611,61,61,106,0.46710066680926127,4-digit
200,2,9211,921,92,99,3,0.42739979039414305,public-admin-owner
200,2,9221,922,92,99,141,0.42739979039414305,public-admin-owner
200,2,9231,923,92,99,418,0.42739979039414305,public-admin-owner
200,2,9241,924,92,99,65,0.42739979039414305,public-admin-owner
200,2,9261,926,92,99,34,0.42739979039414305,public-admin-owner
200,2,9281,928,92,99,1,0.42739979039414305,public-admin-owner
200,3,2211,221,22,22,290,0.3431176627828803,4-digit
200,3,2212,221,22,22,146,0.3558242704681005,4-digit
200,3,2213,221,22,22,172,0.32217562126068416,4-digit
200,3,2373,237,23,23,201,0.20228491341943594,4-digit
200,3,4854,485,48,48-49,131,0.3003789858711433,4-digit
200,3,4881,488,48,48-49,10,0.28914751122999527,4-digit
200,3,5171,517,51,51,26,0.4746128513350837,3-digit
200,3,5192,519,51,51,10,0.6491131882035265,4-digit
200,3,5311,531,53,53,41,0.3968224233041748,3-digit
200,3,5612,561,56,56,19,0.22009217981628063,4-digit
200,3,5615,561,56,56,38,0.5387146558668199,4-digit
200,3,5622,562,56,56,80,0.27080320562407834,4-digit
200,3,6111,611,61,61,5794,0.3337751339518414,4-digit
200,3,6231,623,62,62,194,0.21858302928548543,4-digit
200,3,7225,722,72,72,48,0.16723408368764683,4-digit
200,3,8133,813,81,81,424,0.45928091658074743,4-digit
200,3,9211,921,92,99,3782,0.35894060626291996,public-admin-owner
200,3,9221,922,92,99,74,0.35894060626291996,public-admin-owner
200,3,9251,925,92,99,20,0.35894060626291996,public-admin-owner
200,5,1112,111,11,11,30,0.17984356161760923,sector
200,5,1113,111,11,11,0,0.17984356161760923,sector
200,5,1114,111,11,11,0,0.17984356161760923,sector
200,5,1119,111,11,11,0,0.17984356161760923,sector
200,5,1121,112,11,11,0,0.17984356161760923,sector
200,5,1125,112,11,11,0,0.17984356161760923,sector
200,5,1129,112,11,11,0,0.17984356161760923,sector
200,5,1151,115,11,11,0,0.16987980677518008,4-digit
200,5,1152,115,11,11,4,0.22988272795575398,4-digit
200,5,2111,211,21,21,0,0.38733837718656544,4-digit
200,5,2122,212,21,21,0,0.21114856133269658,4-digit
200,5,2123,212,21,21,0,0.2095269758563364,4-digit
200,5,2131,213,21,21,0,0.2387818031326784,4-digit
200,5,2211,221,22,22,0,0.3431176627828803,4-digit
200,5,2212,221,22,22,0,0.3558242704681005,4-digit
200,5,2213,221,22,22,0,0.32217562126068416,4-digit
200,5,2361,236,23,23,519,0.30084381518452086,4-digit
200,5,2362,236,23,23,366,0.3076248820066167,4-digit
200,5,2371,237,23,23,105,0.21243028865495286,4-digit
200,5,2372,237,23,23,0,0.41254328576167343,4-digit
200,5,2373,237,23,23,0,0.20228491341943594,4-digit
200,5,2379,237,23,23,0,0.21918402361891617,4-digit
200,5,2381,238,23,23,595,0.19144909285683256,4-digit
200,5,2382,238,23,23,943,0.24286076890250471,4-digit
200,5,2383,238,23,23,425,0.21021574963913492,4-digit
200,5,2389,238,23,23,505,0.2055828948984703,4-digit
200,5,3111,311,31,31-33,0,0.24937583737931798,4-digit
200,5,3113,311,31,31-33,57,0.22623943219186135,4-digit
200,5,3114,311,31,31-33,0,0.20314701477135513,4-digit
200,5,3115,311,31,31-33,0,0.2194371819644806,4-digit
200,5,3116,311,31,31-33,0,0.1227690867147326,4-digit
200,5,3118,311,31,31-33,0,0.2242904366825012,4-digit
200,5,3119,311,31,31-33,0,0.21597666227469853,4-digit
200,5,3121,312,31,31-33,1349,0.2592674773477355,4-digit
200,5,3132,313,31,31-33,0,0.24521405271967758,4-digit
200,5,3133,313,31,31-33,0,0.2988912284736647,4-digit
200,5,3141,314,31,31-33,0,0.2328653335524121,4-digit
200,5,3149,314,31,31-33,3,0.2630532435938333,4-digit
200,5,3152,315,31,31-33,0,0.27469464652156794,4-digit
200,5,3161,316,31,31-33,0,0.18014782086901598,4-digit
200,5,3162,316,31,31-33,0,0.24393018697123317,4-digit
200,5,3211,321,32,31-33,0,0.16850956989080254,4-digit
200,5,3212,321,32,31-33,0,0.22392452130181043,4-digit
200,5,3219,321,32,31-33,5,0.22799828149355725,4-digit
200,5,3221,322,32,31-33,0,0.1855438362020973,4-digit
200,5,3222,322,32,31-33,0,0.2160988428131571,4-digit
200,5,3231,323,32,31-33,223,0.3609447852541386,4-digit
200,5,3251,325,32,31-33,0,0.3255442704120681,3-digit
200,5,3252,325,32,31-33,0,0.3255442704120681,3-digit
200,5,3254,325,32,31-33,0,0.35583594876335756,4-digit
200,5,3255,325,32,31-33,0,0.3255442704120681,3-digit
200,5,3256,325,32,31-33,0,0.3255442704120681,3-digit
200,5,3261,326,32,31-33,458,0.24734835228642826,4-digit
200,5,3262,326,32,31-33,0,0.22182750257910594,4-digit
200,5,3271,327,32,31-33,62,0.26265229500642356,3-digit
200,5,3272,327,32,31-33,0,0.26265229500642356,3-digit
200,5,3273,327,32,31-33,0,0.26265229500642356,3-digit
200,5,3279,327,32,31-33,0,0.26265229500642356,3-digit
200,5,3311,331,33,31-33,0,0.25026010063020604,4-digit
200,5,3314,331,33,31-33,0,0.2653371554036798,4-digit
200,5,3315,331,33,31-33,0,0.2255049506193812,4-digit
200,5,3321,332,33,31-33,0,0.2814804528995413,3-digit
200,5,3322,332,33,31-33,0,0.2814804528995413,3-digit
200,5,3323,332,33,31-33,56,0.2814804528995413,3-digit
200,5,3324,332,33,31-33,0,0.2814804528995413,3-digit
200,5,3326,332,33,31-33,0,0.2814804528995413,3-digit
200,5,3327,332,33,31-33,134,0.3125830028399136,4-digit
200,5,3328,332,33,31-33,0,0.23926141356317895,4-digit
200,5,3329,332,33,31-33,64,0.2814804528995413,3-digit
200,5,3331,333,33,31-33,0,0.35118765035163313,3-digit
200,5,3332,333,33,31-33,0,0.35118765035163313,3-digit
200,5,3333,333,33,31-33,0,0.4169295855867421,4-digit
200,5,3334,333,33,31-33,0,0.35118765035163313,3-digit
200,5,3335,333,33,31-33,0,0.32423446266228023,4-digit
200,5,3339,333,33,31-33,0,0.35118765035163313,3-digit
200,5,3342,334,33,31-33,0,0.5295728193209915,4-digit
200,5,3343,334,33,31-33,0,0.5416953771251988,4-digit
200,5,3344,334,33,31-33,0,0.4649025499554685,4-digit
200,5,3345,334,33,31-33,0,0.5318813091673396,4-digit
200,5,3351,335,33,31-33,0,0.4183484741756932,4-digit
200,5,3352,335,33,31-33,0,0.3662995225458653,4-digit
200,5,3353,335,33,31-33,0,0.4028169113266593,4-digit
200,5,3361,336,33,31-33,0,0.3390173069304627,4-digit
200,5,3362,336,33,31-33,0,0.2325754398052178,4-digit
200,5,3363,336,33,31-33,0,0.26846549479497167,4-digit
200,5,3364,336,33,31-33,0,0.4084139265643744,4-digit
200,5,3366,336,33,31-33,0,0.22899156978578503,4-digit
200,5,3369,336,33,31-33,0,0.29433789491286083,4-digit
200,5,3371,337,33,31-33,541,0.25707107808801116,3-digit
200,5,3372,337,33,31-33,0,0.25707107808801116,3-digit
200,5,3379,337,33,31-33,0,0.2746016810759998,4-digit
200,5,3391,339,33,31-33,13,0.3514770537376808,4-digit
200,5,3399,339,33,31-33,0,0.36301936177746197,4-digit
200,5,4231,423,42,42,71,0.3562916721751487,4-digit
200,5,4232,423,42,42,0,0.4256994777844266,3-digit
200,5,4233,423,42,42,44,0.4256994777844266,3-digit
200,5,4234,423,42,42,350,0.5066207851955586,4-digit
